"","...1","sample_id","code","sample_date","k","no3_n","mg","ca","nh4_n","year","k_avg"
"594",594,"Q2",3719,1990-09-18,0.85,22,3.25,7.16,NA,1990,0.904444444444444
"595",595,"Q3",3720,1990-09-18,0.97,83,3.52,5.19,NA,1990,0.978888888888889
"596",596,"MPR",3992,1990-09-25,0.86,112,2.3,9.94,NA,1990,0.826666666666667
"597",597,"Q1",3989,1990-09-25,0.81,NA,3.33,6.21,NA,1990,0.857777777777778
"598",598,"Q2",3990,1990-09-25,0.88,22,3.19,7.43,NA,1990,0.902222222222222
"599",599,"Q3",3991,1990-09-25,0.93,105,3.49,5.31,NA,1990,0.967777777777778
"600",600,"MPR",4012,1990-10-02,0.76,88,2.09,8.94,NA,1990,0.811111111111111
"601",601,"Q1",4009,1990-10-02,1,76,2.55,4.99,NA,1990,0.903333333333333
"602",602,"Q2",4010,1990-10-02,0.96,128,2.38,6.12,NA,1990,0.92
"603",603,"Q3",4011,1990-10-02,0.94,168,2.87,4.26,NA,1990,0.961111111111111
"604",604,"MPR",4084,1990-10-09,0.87,119,1.95,8.3,NA,1990,0.801111111111111
"605",605,"Q1",4081,1990-10-09,0.98,48,3.08,5.65,NA,1990,0.932222222222222
"606",606,"Q2",4082,1990-10-09,0.97,101,2.81,6.53,NA,1990,0.882222222222222
"607",607,"Q3",4083,1990-10-09,1.04,93,3.35,4.82,NA,1990,0.957777777777778
"608",608,"MPR",4095,1990-10-16,0.78,138,2.17,8.05,NA,1990,0.791111111111111
"609",609,"Q1",4092,1990-10-16,0.87,9,3.49,5.55,NA,1990,0.955555555555556
"610",610,"Q2",4093,1990-10-16,0.91,97,3.27,6.67,NA,1990,0.877777777777778
"611",611,"Q3",4094,1990-10-16,0.92,108,5.21,10.38,NA,1990,0.951111111111111
"612",612,"MPR",4171,1990-10-23,0.78,170,1.95,8,NA,1990,0.785555555555556
"613",613,"Q1",4168,1990-10-23,0.95,67,3.16,5.19,NA,1990,0.962222222222222
"614",614,"Q2",4169,1990-10-23,0.93,172,3.14,6.45,NA,1990,0.876666666666667
"615",615,"Q3",4170,1990-10-23,0.94,181,2.91,4.26,NA,1990,0.938888888888889
"616",616,"MPR",4311,1990-10-30,0.71,133,1.36,4.39,NA,1990,0.77
"617",617,"Q1",4308,1990-10-30,1.19,130,1.6,2.64,NA,1990,0.977777777777778
"618",618,"Q2",4309,1990-10-30,1,100,1.54,3.29,NA,1990,0.877777777777778
"619",619,"Q3",4310,1990-10-30,0.95,104,1.7,4.24,NA,1990,0.928888888888889
"620",620,"MPR",4322,1990-11-06,0.76,7,1.81,6.96,NA,1990,0.763333333333333
"621",621,"Q1",4319,1990-11-06,1.04,257,2.94,4.63,NA,1990,1.007
"622",622,"Q2",4320,1990-11-06,0.54,252,1.99,4.17,NA,1990,0.901
"623",623,"Q3",4321,1990-11-06,0.96,178,2.7,3.9,NA,1990,0.934
"624",624,"MPR",4333,1990-11-13,0.77,NA,2.36,8.43,NA,1990,0.735555555555556
"625",625,"Q1",4330,1990-11-13,0.97,113,3.27,5.05,NA,1990,1.09181818181818
"626",626,"Q2",4331,1990-11-13,0.86,170,3.37,6.61,NA,1990,0.997272727272727
"627",627,"Q3",4332,1990-11-13,0.91,163,3.39,4.6,NA,1990,0.989090909090909
"628",628,"MPR",4368,1990-11-20,0.78,171,2.33,9.45,NA,1990,0.711111111111111
"629",629,"Q1",4365,1990-11-20,0.85,75,3.32,5.03,NA,1990,1.07545454545455
"630",630,"Q2",4366,1990-11-20,0.84,253,3.38,6.94,NA,1990,0.98
"631",631,"Q3",4367,1990-11-20,0.86,171,3.54,4.82,NA,1990,0.971818181818182
"632",632,"MPR",4394,1990-11-27,0.72,183,1.87,8.49,NA,1990,0.707777777777778
"633",633,"Q1",4391,1990-11-27,0.95,142,3,4.7,NA,1990,1.06727272727273
"634",634,"Q2",4392,1990-11-27,0.89,205,3.16,6.99,NA,1990,0.976363636363636
"635",635,"Q3",4393,1990-11-27,0.84,234,3.19,4.61,NA,1990,0.97
"636",636,"MPR",4405,1990-12-04,0.7,216,0.36,0.21,NA,1990,0.726666666666667
"637",637,"Q1",4411,1990-12-04,1.31,236,1.57,2.65,NA,1990,1.07090909090909
"638",638,"Q1",4402,1990-12-04,0.96,8,2.89,4.94,NA,1990,1.07090909090909
"639",639,"Q2",4412,1990-12-04,1.13,289,1.62,3.8,NA,1990,0.992727272727273
"640",640,"Q2",4403,1990-12-04,0.94,8,2.84,6.28,NA,1990,0.992727272727273
"641",641,"Q3",4413,1990-12-04,1.04,NA,1.76,2.58,NA,1990,0.985454545454545
"642",642,"Q3",4404,1990-12-04,0.88,164,1.59,6.81,NA,1990,0.985454545454545
"643",643,"MPR",4419,1990-12-11,0.62,89,2.26,9.73,NA,1990,0.727777777777778
"644",644,"Q1",4416,1990-12-11,0.78,7,3.25,5.69,NA,1990,1.07363636363636
"645",645,"Q2",4417,1990-12-11,0.77,7,3.3,7.42,NA,1990,1.04636363636364
"646",646,"Q3",4418,1990-12-11,0.82,114,3.5,5.07,NA,1990,0.992727272727273
"647",647,"Q1",4495,1990-12-14,2.14,300,1.65,2.87,NA,1990,1.07363636363636
"648",648,"Q2",4496,1990-12-14,2.16,300,2.32,5.33,NA,1990,1.04636363636364
"649",649,"Q3",4497,1990-12-14,1.76,258,1.72,2.76,NA,1990,0.992727272727273
"650",650,"MPR",4489,1990-12-18,0.56,165,2.14,9.49,NA,1990,0.707777777777778
"651",651,"Q1",4486,1990-12-18,0.69,87,3.24,5.64,NA,1990,1.05727272727273
"652",652,"Q2",4487,1990-12-18,0.72,252,3.35,7.37,NA,1990,1.03909090909091
"653",653,"Q3",4488,1990-12-18,0.73,322,3.45,4.86,NA,1990,0.976363636363636
"654",654,"MPR",4566,1990-12-25,0.75,110,3.36,10.45,NA,1990,0.66
"655",655,"Q1",4563,1990-12-25,0.86,121,3.25,5.65,NA,1990,1.04090909090909
"656",656,"Q2",4564,1990-12-25,0.89,235,3.37,7.1,NA,1990,1.03
"657",657,"Q3",4565,1990-12-25,0.92,189,3.5,5.01,NA,1990,0.968181818181818
"658",658,"MPR",4578,1990-12-31,0.88,158,1.18,4.72,NA,1990,0.653333333333333
"659",659,"Q1",4575,1990-12-31,1.23,233,2.37,3.96,NA,1990,1.02454545454545
"660",660,"Q2",4576,1990-12-31,1.18,267,2.33,5.15,NA,1990,1.01727272727273
"661",661,"Q3",4577,1990-12-31,1.12,192,2.32,3.27,NA,1990,0.963636363636364
"662",662,"MPR",4590,1991-01-08,0.77,127,1.96,9.05,NA,1991,0.648888888888889
"663",663,"Q1",4587,1991-01-08,1.07,131,2.8,4.89,NA,1991,0.983
"664",664,"Q2",4588,1991-01-08,1.13,340,3.15,7.06,NA,1991,0.998
"665",665,"Q3",4589,1991-01-08,1.04,168,3.24,4.65,NA,1991,0.946
"666",666,"MPR",4772,1991-01-15,0.59,NA,2.09,8.5,NA,1991,0.662222222222222
"667",667,"Q1",4769,1991-01-15,0.79,NA,3.65,6.78,NA,1991,0.856666666666667
"668",668,"Q2",4770,1991-01-15,0.78,NA,3.29,7.06,NA,1991,0.882222222222222
"669",669,"Q3",4771,1991-01-15,0.73,NA,3.22,4.47,NA,1991,0.864444444444444
"670",670,"MPR",4760,1991-01-22,0.35,123,3.34,5.02,NA,1991,0.668888888888889
"671",671,"Q1",4757,1991-01-22,0.67,176,3.36,5.91,NA,1991,0.904444444444444
"672",672,"Q2",4758,1991-01-22,0.74,138,3.41,7.46,NA,1991,0.911111111111111
"673",673,"Q3",4759,1991-01-22,0.77,111,3.51,4.74,NA,1991,0.878888888888889
"674",674,"MPR",4787,1991-01-29,0.66,106,2.34,5.24,NA,1991,0.657777777777778
"675",675,"Q1",4784,1991-01-29,0.77,188,3.3,6.18,NA,1991,0.904444444444444
"676",676,"Q2",4785,1991-01-29,0.75,95,3.25,7.07,NA,1991,0.908888888888889
"677",677,"Q3",4786,1991-01-29,0.79,NA,3.38,7.41,NA,1991,0.868888888888889
"678",678,"MPR",4798,1991-02-05,0.66,234,1.58,6.49,NA,1991,0.626666666666667
"679",679,"Q1",4795,1991-02-05,0.83,NA,3.01,5.4,NA,1991,0.845555555555556
"680",680,"Q2",4796,1991-02-05,0.86,5,3.03,6.8,NA,1991,0.865555555555556
"681",681,"Q3",4797,1991-02-05,0.78,11,2.96,4.53,NA,1991,0.822222222222222
"682",682,"MPR",4810,1991-02-12,0.74,63,2.31,9.52,NA,1991,0.841111111111111
"683",683,"Q1",4807,1991-02-12,0.8,28,3.57,6.39,NA,1991,0.814444444444444
"684",684,"Q2",4808,1991-02-12,0.89,63,3.39,7.42,NA,1991,0.828888888888889
"685",685,"Q3",4809,1991-02-12,0.9,137,8.7,5.43,NA,1991,0.788888888888889
"686",686,"MPR",4822,1991-02-19,0.62,219,1.36,5.63,NA,1991,0.86
"687",687,"Q1",4819,1991-02-19,1.12,13,2.41,4.27,NA,1991,0.816666666666667
"688",688,"Q2",4820,1991-02-19,0.98,71,2.4,5.56,NA,1991,0.831111111111111
"689",689,"Q3",4821,1991-02-19,0.86,306,2.57,4.07,NA,1991,0.792222222222222
"690",690,"MPR",4834,1991-02-26,0.65,32,2.05,7.68,NA,1991,0.891111111111111
"691",691,"Q1",4831,1991-02-26,0.86,89,3.36,5.37,NA,1991,0.821111111111111
"692",692,"Q2",4832,1991-02-26,0.87,229,2.28,6.71,NA,1991,0.833333333333333
"693",693,"Q3",4833,1991-02-26,0.83,174,3.38,4.49,NA,1991,0.784444444444444
"694",694,"MPR",4846,1991-03-05,0.6,NA,2.09,8.65,NA,1991,0.892222222222222
"695",695,"Q1",4843,1991-03-05,0.7,74,3.25,5.96,NA,1991,0.818888888888889
"696",696,"Q2",4844,1991-03-05,0.79,NA,3.14,6.81,NA,1991,0.836666666666667
"697",697,"Q3",4845,1991-03-05,0.7,168,3.34,4.82,NA,1991,0.781111111111111
"698",698,"MPR",4858,1991-03-12,2.7,114,2.18,9.9,NA,1991,0.92125
"699",699,"Q1",4855,1991-03-12,0.79,47,3.1,5.8,NA,1991,0.812222222222222
"700",700,"Q2",4856,1991-03-12,0.8,272,3.04,6.9,NA,1991,0.825555555555556
"701",701,"Q3",4857,1991-03-12,0.74,173,3.28,5,NA,1991,0.773333333333333
"702",702,"MPR",4870,1991-03-19,0.76,164,1.62,6.9,NA,1991,0.9225
"703",703,"Q1",4867,1991-03-19,0.81,158,3.25,6.1,NA,1991,0.823333333333333
"704",704,"Q2",4868,1991-03-19,0.8,212,3.11,7.2,NA,1991,0.837777777777778
"705",705,"Q3",4869,1991-03-19,0.76,229,3.19,4.69,NA,1991,0.777777777777778
"706",706,"Q1",4933,1991-03-22,NA,NA,NA,NA,NA,1991,0.823333333333333
"707",707,"Q2",4934,1991-03-22,NA,NA,NA,NA,NA,1991,0.837777777777778
"708",708,"Q3",4935,1991-03-22,NA,NA,NA,NA,NA,1991,0.777777777777778
"709",709,"MPR",4882,1991-03-26,0.63,133,2.14,NA,NA,1991,0.95125
"710",710,"Q1",4879,1991-03-26,0.71,113,3.1,5.84,NA,1991,0.802222222222222
"711",711,"Q2",4880,1991-03-26,0.76,158,3.11,7.02,NA,1991,0.842222222222222
"712",712,"Q3",4881,1991-03-26,0.7,152,3.46,5.13,NA,1991,0.786666666666667
"713",713,"MPR",4944,1991-04-02,0.67,14,2.23,4.58,NA,1991,0.97375
"714",714,"Q1",4941,1991-04-02,0.75,78,3.27,5.99,NA,1991,0.793333333333333
"715",715,"Q2",4942,1991-04-02,0.78,191,3.18,7.06,NA,1991,0.852222222222222
"716",716,"Q3",4943,1991-04-02,0.76,80,3.5,5.06,NA,1991,0.794444444444444
"717",717,"Q1",4975,1991-04-09,0.77,36,3.13,5.59,NA,1991,0.814444444444444
"718",718,"Q2",4976,1991-04-09,0.76,18,2.93,6.66,NA,1991,0.877777777777778
"719",719,"Q3",4977,1991-04-09,0.71,23,3.19,4.77,NA,1991,0.811111111111111
"720",720,"MPR",5051,1991-04-15,0.75,29,1.13,4.31,NA,1991,0.735
"721",721,"Q1",5048,1991-04-15,0.9,23,3.01,5.25,NA,1991,0.833333333333333
"722",722,"Q2",5049,1991-04-15,1,29,2.8,6.08,NA,1991,0.892222222222222
"723",723,"Q3",5050,1991-04-15,0.94,21,3.11,4.42,NA,1991,0.823333333333333
"724",724,"MPR",5124,1991-04-23,0.85,70,1.33,4,NA,1991,0.73125
"725",725,"Q1",5121,1991-04-23,0.93,19,3.14,5.51,NA,1991,0.842222222222222
"726",726,"Q2",5122,1991-04-23,1.02,19,2.93,6.62,NA,1991,0.912222222222222
"727",727,"Q3",5123,1991-04-23,0.94,44,3.11,4.57,NA,1991,0.843333333333333
"728",728,"MPR",5204,1991-04-30,0.83,55,1.13,4.31,NA,1991,0.745714285714286
"729",729,"Q1",5201,1991-04-30,0.78,31,1.92,3.13,NA,1991,0.868
"730",730,"Q2",5202,1991-04-30,0.96,42,1.94,4.1,NA,1991,0.951
"731",731,"Q3",5203,1991-04-30,0.9,92,1.97,2.88,NA,1991,0.865
"732",732,"MPR",5436,1991-05-07,0.66,32,0.84,5.02,NA,1991,0.77
"733",733,"Q1",5433,1991-05-07,0.89,70,3,5.62,NA,1991,0.885
"734",734,"Q2",5434,1991-05-07,1.02,18,3.09,3.08,NA,1991,0.975
"735",735,"Q3",5435,1991-05-07,0.85,16,3.72,3.7,NA,1991,0.881
"736",736,"MPR",5551,1991-05-14,0.73,75,0.84,5.09,NA,1991,0.77
"737",737,"Q1",5548,1991-05-14,0.96,10,3.01,5.76,NA,1991,0.923
"738",738,"Q2",5549,1991-05-14,0.93,10,3.19,3.14,NA,1991,1.009
"739",739,"Q3",5550,1991-05-14,0.85,NA,3.44,3.68,NA,1991,0.897
"740",740,"MPR",6075,1991-05-21,0.73,45,NA,NA,NA,1991,0.773333333333333
"741",741,"Q1",6072,1991-05-21,0.89,10,3.09,5.4,NA,1991,0.92
"742",742,"Q2",6073,1991-05-21,0.98,19,3.1,3.7,NA,1991,1.014
"743",743,"Q3",6074,1991-05-21,0.94,45,3.61,5.1,NA,1991,0.893
"744",744,"MPR",6118,1991-05-28,NA,10,0.36,NA,NA,1991,0.763333333333333
"745",745,"Q1",6115,1991-05-28,0.89,22,3.11,5.26,NA,1991,0.919
"746",746,"Q2",6116,1991-05-28,0.98,10,2.01,3.71,NA,1991,1.016
"747",747,"Q3",6117,1991-05-28,0.86,78,3.08,5.68,NA,1991,0.889
"748",748,"Q1",6317,1991-05-31,0.92,NA,3.06,5.21,NA,1991,0.919
"749",749,"Q2",6318,1991-05-31,1.08,NA,3.08,3.02,NA,1991,1.016
"750",750,"Q3",6319,1991-05-31,0.9,NA,3.41,3.64,NA,1991,0.889
"751",751,"Q1",6167,1991-06-01,NA,NA,NA,NA,NA,1991,0.958
"752",752,"Q2",6168,1991-06-01,NA,NA,NA,NA,NA,1991,1.033
"753",753,"Q3",6169,1991-06-01,NA,NA,NA,NA,NA,1991,0.889
"754",754,"MPR",6160,1991-06-04,0.84,86,0.87,5.08,NA,1991,0.75
"755",755,"Q1",6157,1991-06-04,0.92,136,3.06,5.26,NA,1991,0.958
"756",756,"Q2",6158,1991-06-04,1.02,77,3.19,3.14,NA,1991,1.033
"757",757,"Q3",6159,1991-06-04,0.92,13,3.46,3.7,NA,1991,0.889
"758",758,"MPR",6273,1991-06-11,NA,68,0.45,NA,NA,1991,0.771666666666667
"759",759,"Q1",6270,1991-06-11,1.15,73,3.14,5.36,NA,1991,0.958
"760",760,"Q2",6271,1991-06-11,1.1,91,3.01,3.66,NA,1991,1.046
"761",761,"Q3",6272,1991-06-11,0.87,105,3.39,5,NA,1991,0.883
"762",762,"MPR",6309,1991-06-18,NA,54,NA,NA,NA,1991,0.82
"763",763,"Q1",6306,1991-06-18,0.87,55,3.01,5.36,NA,1991,0.914
"764",764,"Q2",6307,1991-06-18,1.05,86,3,3.6,NA,1991,1.078
"765",765,"Q3",6308,1991-06-18,0.9,149,3.51,4.89,NA,1991,0.929
"766",766,"MPR",6396,1991-06-25,0.79,6,0.87,5.14,NA,1991,0.81
"767",767,"Q1",6393,1991-06-25,0.92,NA,3.08,5.14,NA,1991,0.85
"768",768,"Q2",6394,1991-06-25,1.04,35,3.26,3.17,NA,1991,1.052
"769",769,"Q3",6395,1991-06-25,0.9,6,3.46,3.62,NA,1991,0.907
"770",770,"MPR",6409,1991-07-02,0.75,138,0.8,5.31,NA,1991,0.785714285714286
"771",771,"Q1",6406,1991-07-02,1.17,63,3.09,5.01,NA,1991,0.82
"772",772,"Q2",6407,1991-07-02,1.13,245,3.22,3.27,NA,1991,1.02888888888889
"773",773,"Q3",6408,1991-07-02,0.9,184,3.33,3.61,NA,1991,0.885555555555556
"774",774,"MPR",6422,1991-07-09,0.79,135,0.91,5.06,NA,1991,0.772857142857143
"775",775,"Q1",6419,1991-07-09,0.89,69,2.82,5.28,NA,1991,0.81
"776",776,"Q2",6420,1991-07-09,1.15,118,3,3.15,NA,1991,1.01888888888889
"777",777,"Q3",6421,1991-07-09,0.79,118,3.16,3.52,NA,1991,0.868888888888889
"778",778,"MPR",6470,1991-07-16,1.02,25,2.23,4.58,NA,1991,0.77375
"779",779,"Q1",6467,1991-07-16,0.52,10,3.17,5.86,NA,1991,0.764444444444444
"780",780,"Q2",6468,1991-07-16,1.25,NA,3.18,7.02,NA,1991,0.995555555555556
"781",781,"Q3",6469,1991-07-16,1.31,NA,3.5,5.04,NA,1991,0.858888888888889
"782",782,"MPR",6483,1991-07-23,0.67,10,2.23,4.58,NA,1991,0.766666666666667
"783",783,"Q1",6480,1991-07-23,0.25,10,3.42,5.89,NA,1991,0.755555555555556
"784",784,"Q2",6481,1991-07-23,0.72,10,2.19,7.08,NA,1991,0.978888888888889
"785",785,"Q3",6482,1991-07-23,0.72,158,3.14,5.06,NA,1991,0.85375
"786",786,"MPR",6496,1991-07-30,0.64,10,2.44,4.26,NA,1991,0.798888888888889
"787",787,"Q1",6493,1991-07-30,0.69,10,3.32,5.86,NA,1991,0.822
"788",788,"Q2",6494,1991-07-30,0.8,10,2.94,6.91,NA,1991,1.06
"789",789,"Q3",6495,1991-07-30,0.66,10,3.27,5,NA,1991,1.04333333333333
"790",790,"MPR",6656,1991-08-06,0.75,79,3,10.24,NA,1991,0.814444444444444
"791",791,"Q1",6653,1991-08-06,0.83,10,4.17,6.07,NA,1991,0.8
"792",792,"Q2",6654,1991-08-06,0.93,134,3.87,6.71,NA,1991,1.225
"793",793,"Q3",6655,1991-08-06,0.77,314,4.01,4.1,NA,1991,1.04555555555556
"794",794,"MPR",6770,1991-08-13,0.78,NA,3.27,10.91,NA,1991,0.847777777777778
"795",795,"Q1",6767,1991-08-13,0.74,NA,4.32,6.13,NA,1991,0.967
"796",796,"Q2",6768,1991-08-13,0.89,10,4.15,6.94,NA,1991,1.273
"797",797,"Q3",6769,1991-08-13,0.78,10,4.44,5.19,NA,1991,1.03111111111111
"798",798,"MPR",6783,1991-08-20,0.71,NA,2.9,11.19,NA,1991,0.822222222222222
"799",799,"Q1",6780,1991-08-20,0.79,17,4.3,7.07,NA,1991,1.012
"800",800,"Q2",6781,1991-08-20,0.9,10,3.94,7.63,NA,1991,1.271
"801",801,"Q3",6782,1991-08-20,NA,13,4.3,5.86,NA,1991,0.98
"802",802,"MPR",6914,1991-08-27,1.08,109,2.97,8.74,NA,1991,0.822222222222222
"803",803,"Q1",6911,1991-08-27,0.92,15,3.25,5.41,NA,1991,1.086
"804",804,"Q1",9137,1991-08-27,1.42,130,1.7,2.86,NA,1991,1.086
"805",805,"Q2",6912,1991-08-27,1.34,26,3.19,6.22,NA,1991,1.325
"806",806,"Q2",9138,1991-08-27,1.49,17,0.4,0.92,NA,1991,1.325
"807",807,"Q3",6913,1991-08-27,0.97,26,3.38,5.05,NA,1991,0.98
"808",808,"Q3",9139,1991-08-27,2.49,50,1.12,1.63,NA,1991,0.98
"809",809,"MPR",7125,1991-09-03,0.89,15,2.19,7.95,NA,1991,0.836666666666667
"810",810,"Q1",7122,1991-09-03,0.95,69,3.36,5.27,NA,1991,1.114
"811",811,"Q2",7123,1991-09-03,2.78,128,3.88,9.01,NA,1991,1.367
"812",812,"Q3",7124,1991-09-03,0.92,232,3.38,4.65,NA,1991,1.00888888888889
"813",813,"MPR",7138,1991-09-10,1.09,56,2.74,11.21,NA,1991,0.841111111111111
"814",814,"Q1",7135,1991-09-10,2.56,75,7,12.1,NA,1991,1.142
"815",815,"Q2",7136,1991-09-10,1.63,137,3.99,8.27,NA,1991,1.384
"816",816,"Q3",7137,1991-09-10,0.66,93,2.55,4.1,NA,1991,1.02555555555556
"817",817,"MPR",7151,1991-09-17,0.79,86,2.39,8.31,NA,1991,0.838888888888889
"818",818,"Q1",7148,1991-09-17,0.97,31,3.17,4.98,NA,1991,1.165
"819",819,"Q2",7149,1991-09-17,1.23,120,3.02,5.67,NA,1991,1.42
"820",820,"Q3",7150,1991-09-17,0.85,165,3.1,4.76,NA,1991,1.05
"821",821,"MPR",7190,1991-09-24,0.67,94,2.91,11.02,NA,1991,0.844444444444444
"822",822,"Q1",7187,1991-09-24,0.99,65,3.4,5.6,NA,1991,1.165
"823",823,"Q2",7188,1991-09-24,1.26,73,3.34,7,NA,1991,1.443
"824",824,"Q3",7189,1991-09-24,0.72,119,4.42,6.01,NA,1991,1.027
"825",825,"MPR",7203,1991-10-01,0.77,122,1.9,6.18,NA,1991,0.815
"826",826,"Q1",7200,1991-10-01,0.97,83,3.24,4.87,NA,1991,1.11555555555556
"827",827,"Q2",7201,1991-10-01,1.22,122,2.46,5.18,NA,1991,1.40555555555556
"828",828,"Q3",7202,1991-10-01,0.92,97,2.95,4.51,NA,1991,0.803333333333333
"829",829,"MPR",7216,1991-10-08,0.79,81,2.22,8.04,NA,1991,0.73625
"830",830,"Q1",7213,1991-10-08,1.11,69,3.45,5.15,NA,1991,1.20090909090909
"831",831,"Q2",7214,1991-10-08,1.1,125,2.95,5.43,NA,1991,1.25181818181818
"832",832,"Q3",7215,1991-10-08,0.92,167,3.49,4.84,NA,1991,0.835454545454545
"833",833,"MPR",7229,1991-10-15,0.76,285,2.07,7.26,NA,1991,0.70375
"834",834,"Q1",7226,1991-10-15,0.97,81,3.27,5.09,NA,1991,1.08909090909091
"835",835,"Q2",7227,1991-10-15,1.25,124,2.69,4.94,NA,1991,1.23363636363636
"836",836,"Q3",7228,1991-10-15,1,186,3.8,5.34,NA,1991,0.889090909090909
"837",837,"MPR",7242,1991-10-22,0.76,104,2.3,7.33,NA,1991,0.72
"838",838,"Q1",7239,1991-10-22,0.79,74,3.71,5.22,NA,1991,1.1225
"839",839,"Q2",7240,1991-10-22,1.13,117,2.96,4.78,NA,1991,1.28166666666667
"840",840,"Q3",7241,1991-10-22,0.82,166,3.22,3.82,NA,1991,0.891666666666667
"841",841,"MPR",7255,1991-10-29,NA,107,NA,NA,NA,1991,0.74
"842",842,"Q1",7252,1991-10-29,0.73,54,3.51,4.8,NA,1991,1.14083333333333
"843",843,"Q2",7253,1991-10-29,1.05,38,2.87,4.84,NA,1991,1.29
"844",844,"Q3",7254,1991-10-29,0.42,61,4.88,5.71,NA,1991,0.905
"845",845,"MPR",7268,1991-11-05,0.26,100,0.55,1.53,NA,1991,0.7275
"846",846,"Q1",7265,1991-11-05,1.15,100,2.57,4.88,NA,1991,1.15166666666667
"847",847,"Q2",7266,1991-11-05,0.74,156,2.93,3.31,NA,1991,1.27416666666667
"848",848,"Q3",7267,1991-11-05,0.71,163,1.81,5.8,NA,1991,0.906666666666667
"849",849,"Q1",7289,1991-11-07,1.77,44,1.19,1.55,NA,1991,1.15166666666667
"850",850,"Q2",7290,1991-11-07,1.62,199,1.47,2.38,NA,1991,1.27416666666667
"851",851,"Q3",7291,1991-11-07,1.05,96,1.55,2.08,NA,1991,0.906666666666667
"852",852,"Q1",7292,1991-11-08,1.2,57,1.49,2.17,NA,1991,1.15166666666667
"853",853,"Q2",7293,1991-11-08,1.54,283,1.65,2.47,NA,1991,1.27416666666667
"854",854,"Q3",7294,1991-11-08,1.12,143,1.81,2.09,NA,1991,0.906666666666667
"855",855,"MPR",7281,1991-11-12,0.83,196,2.22,7.1,NA,1991,0.72125
"856",856,"Q1",7278,1991-11-12,1.33,150,3.46,5.29,NA,1991,1.14166666666667
"857",857,"Q2",7279,1991-11-12,1.43,399,3.02,5.32,NA,1991,1.27833333333333
"858",858,"Q3",7280,1991-11-12,1.25,271,3.23,3.99,NA,1991,0.896666666666667
"859",859,"MPR",7300,1991-11-18,0.92,27,2.62,8.78,NA,1991,0.655
"860",860,"Q1",7297,1991-11-18,0.94,85,3.3,6.25,NA,1991,1.14833333333333
"861",861,"Q2",7298,1991-11-18,1.74,262,3.56,7.67,NA,1991,1.2725
"862",862,"Q3",7299,1991-11-18,0.88,208,3.31,4.68,NA,1991,0.888333333333333
"863",863,"Q1",7321,1991-11-22,1.52,104,1.33,1.94,NA,1991,1.14076923076923
"864",864,"Q2",7322,1991-11-22,1.3,152,1.46,2.43,NA,1991,1.27307692307692
"865",865,"Q3",7323,1991-11-22,0.89,98,1.64,1.96,NA,1991,0.877692307692308
"866",866,"MPR",7313,1991-11-26,0.83,114,2.23,6.72,NA,1991,0.645
"867",867,"Q1",7310,1991-11-26,1.21,145,3.04,4.56,NA,1991,1.17
"868",868,"Q2",7311,1991-11-26,1.36,286,3.1,5.55,NA,1991,1.285
"869",869,"Q3",7312,1991-11-26,0.88,197,3.05,3.72,NA,1991,0.8825
"870",870,"MPR",7430,1991-12-03,0.67,10,1.77,6.48,NA,1991,0.652222222222222
"871",871,"Q1",7427,1991-12-03,1.1,100,2.53,3.62,NA,1991,1.2
"872",872,"Q2",7428,1991-12-03,1.03,10,2.72,4.14,NA,1991,1.27333333333333
"873",873,"Q3",7429,1991-12-03,0.94,25,2.83,3.43,NA,1991,0.94
"874",874,"MPR",7443,1991-12-10,0.74,127,2.04,7.07,NA,1991,0.737777777777778
"875",875,"Q1",7440,1991-12-10,0.99,338,3.03,4.81,NA,1991,1.159
"876",876,"Q2",7441,1991-12-10,1.15,431,3.1,6.17,NA,1991,1.275
"877",877,"Q3",7442,1991-12-10,0.8,242,3,3.96,NA,1991,0.944
"878",878,"MPR",7456,1991-12-17,0.23,128,0.46,0.35,NA,1991,0.724444444444444
"879",879,"Q1",7453,1991-12-17,1.05,167,3.07,4.62,NA,1991,1.144
"880",880,"Q2",7454,1991-12-17,1.18,320,3.17,5.8,NA,1991,1.256
"881",881,"Q3",7455,1991-12-17,0.9,264,3.13,3.66,NA,1991,0.911
"882",882,"MPR",7469,1991-12-23,0.68,143,2.22,9.57,NA,1991,0.71
"883",883,"Q1",7466,1991-12-23,1.05,164,3.08,5.86,NA,1991,1.185
"884",884,"Q2",7467,1991-12-23,1.28,294,3.24,7.03,NA,1991,1.209
"885",885,"Q3",7468,1991-12-23,0.75,237,3.12,4.77,NA,1991,0.912
"886",886,"MPR",7482,1991-12-30,0.71,99,2.3,10.13,NA,1991,0.703333333333333
"887",887,"Q1",7479,1991-12-30,1.09,NA,3.37,5.81,NA,1991,1.15666666666667
"888",888,"Q2",7480,1991-12-30,0.91,196,3.62,5.46,NA,1991,1.19777777777778
"889",889,"Q3",7481,1991-12-30,1.11,254,3.35,7.58,NA,1991,0.916666666666667
"890",890,"MPR",7495,1992-01-07,1.03,196,1.54,6.67,NA,1992,0.726666666666667
"891",891,"Q1",7492,1992-01-07,1.31,216,2.82,4.82,NA,1992,1.22
"892",892,"Q2",7493,1992-01-07,1.37,451,2.32,4.66,NA,1992,1.294
"893",893,"Q3",7494,1992-01-07,1.04,279,2.91,4.31,NA,1992,0.962
"894",894,"MPR",7508,1992-01-14,0.71,149,1.85,8.11,NA,1992,0.744444444444444
